item_id,by,rating,blurb,url
d64c3834-3161-491f-82d0-59ba291f677d,Naval Ravikant,,,
e78df793-0ee8-45e4-b9a4-9ac94d76538a,Naval Ravikant,,,
80d2ba67-0acf-4308-aa85-95abe6df1fd0,Ray Dalio,,,
fa89b19a-2244-4003-8531-ad8babf3712f,Ray Dalio,,,
454d8ea0-dbab-478a-b6d3-336ef41b79cd,Ray Dalio,,,
c4e8fa25-7bdd-4c35-a725-62ae3328b078,Ray Dalio,,,
5fcf1273-e88a-44a6-94da-89d186fbe86b,Ray Dalio,,,
77acce13-cffd-4907-81f7-f34895e21c12,Ray Dalio,,,
7536b315-3f3c-4fa0-b82c-4e3d605a2310,Ray Dalio,,,
7e780d77-f735-47a4-9d26-46669d22a4dc,Ray Dalio,,,
7144e1fd-4b0c-4281-892c-c903cfcf3d08,Ray Dalio,,,
5dbd1058-8a20-482a-a48f-c4ebbb13c7aa,Ray Dalio,,,
edc49aaf-2bff-4660-9699-198a66a774b2,Ray Dalio,,,
e5ed3bc0-a086-4761-9d5b-eb808aaeb68d,Ray Dalio,,,
ce62fbf3-8c68-48fd-a84d-b06f55ca5c32,Ray Dalio,,,
9dfea5f6-8336-4310-bc83-1e4eaf7cb04b,Ray Dalio,,,
473e5a52-597f-43fb-9097-54010d75e267,Ray Dalio,,,
1930a530-3a0d-4b4c-a9c2-2f4976fc28dd,Ray Dalio,,,
4af938fc-47c4-41d7-81cf-a41bd80685a4,Ray Dalio,,,
4863db15-93ca-45e1-bf9c-cb854d3deb0c,Ray Dalio,,,
8791764d-e1ba-4e03-8826-0424c38f85a4,Ray Dalio,,,
82a8f66a-6509-4550-9723-677157e169de,Ray Dalio,,,
269f08f9-2ad8-4ae3-8e34-4794b0dab36e,Ray Dalio,,,
1c818e06-75e5-401e-aad5-2b0d20155ec0,Ray Dalio,,,
d28281eb-400e-4ee0-89ef-182e8a959137,Ray Dalio,,,
b6730be8-1a83-473e-99b0-b7e684eec361,Ray Dalio,,,
edc85dc8-d57f-41d2-817e-552f359f1084,Ray Dalio,,,
fa9e0a11-7670-4188-915c-77eeb5a16e93,Ray Dalio,,,
d13b9b45-ca80-4898-9fa4-d2ae89012cac,Ray Dalio,,,
308db5ff-16d7-4685-bae1-0ca75ff1d44b,Ray Dalio,,,
9ee48b3d-4c01-419b-ae87-c654a7c431be,Ray Dalio,,,
ecd368fb-a128-4dcd-a244-7f9ad2ed4772,Ray Dalio,,,
db79cf98-48d4-488b-b742-de5ef787cb9c,Ray Dalio,,,
843ca42d-bbab-4983-a39e-88191f9218a8,Ray Dalio,,,
77a28d6b-3b33-4497-8b95-4644c3b9041c,Ray Dalio,,,
7a79fbbf-ff2e-4f20-9395-5324e5e5c24c,Ray Dalio,,,
414147e2-e997-46a8-93ce-95a0da564f1b,Ray Dalio,,,
f3d08b2d-de93-47aa-89c7-836ccd006f84,Paul Graham,,,
26e30490-df72-46ec-8071-92b8b892aea8,Paul Graham,,,
77b9aa19-c865-45f7-bd01-722400e1bfd5,Paul Graham,,,
bba7b86c-0ebb-4b98-9332-9d9699e8d0c7,Paul Graham,,,
fa89b19a-2244-4003-8531-ad8babf3712f,Keith Rabois,,,
abcc17c8-a2a1-45da-90c0-26be271d74e7,Keith Rabois,,,
d600f7d2-12e2-49f6-92f4-0b80ae99960c,Keith Rabois,,,
4c446bf0-c561-4694-a1e2-2cacae907a87,Keith Rabois,,,
a0a7af3c-2b22-457f-9d05-52e4afb57841,Keith Rabois,,,
880146d9-26ed-432e-9da4-16582026c465,Keith Rabois,,,
30e5805c-5da5-493f-9856-cab959406ccc,Keith Rabois,,,
903382dd-536e-458b-82ec-9aa301a2c30d,Keith Rabois,,,
dc280e06-96ab-458c-ab65-379fcc1227f7,Keith Rabois,,,
cfbcbc8f-4c6b-4024-bcb1-35aea05d50fe,Keith Rabois,,,
67122fe4-f759-4917-987b-e2801f92cdf2,Keith Rabois,,,
0387b2a1-04ea-47b7-92c1-34c1bcebcefb,Keith Rabois,,,
1edd368e-4dd6-4f0e-9b54-fa10e62f50f9,Keith Rabois,,,
a18d2dec-9de4-480a-8e76-4d5dd132f353,Keith Rabois,,,
a7921893-3034-49c8-8a6e-6ccf45ca8892,Keith Rabois,,,
03417c9e-36b2-42a1-848b-a97ada5e6579,Keith Rabois,,,
0d0b3de4-8384-4e6d-a978-e6fde18627d2,Keith Rabois,,,
fc3dec42-1a9b-4aff-8f90-ce1b2f8a1b1e,Keith Rabois,,,
346bd9e8-139a-46db-a487-c6225ad295f6,Keith Rabois,,,
de8451d0-3613-41ff-87bb-e3bb0327c547,Keith Rabois,,,
ef30a1ca-c670-44f3-b468-9097095020e2,Keith Rabois,,,
db7b720b-df21-4dad-b7c0-52f78f70c035,Keith Rabois,,,
c2071d22-942d-4071-a937-397208ffadc3,Keith Rabois,,,
601cad92-cb9c-4023-9b14-8341db58a63f,Keith Rabois,,,
57ac7ca8-9313-4840-8fde-e1a78c899646,Keith Rabois,,,
c8660973-505d-429b-8444-9e5cd3317ede,Keith Rabois,,,
4f34c2d9-5c99-4a8c-87bf-f4a5178815d7,Keith Rabois,,,
e8224104-0d9e-4fe7-8e9f-fc1277a1a69c,Keith Rabois,,,
bc23ffc5-9498-4692-9b54-e068108f8bc3,Keith Rabois,,,
8ca41edc-399c-450e-8346-8dce2d0705d2,Keith Rabois,,,
bfc897c0-3ce2-4b43-94d2-fc8c4f05944c,Keith Rabois,,,
3a178e96-653e-4869-a39a-540738b9e8d0,Keith Rabois,,,
8e23d76b-9f34-4926-858c-ce2a73638b32,Keith Rabois,,,
3b2f0c0b-0a29-4194-b7bd-5dd529443136,Keith Rabois,,,
f5b8f13b-c346-4070-9e20-9036657a3e9a,Keith Rabois,,,
46cf0a09-8968-40bb-a8e1-72fca6db9696,Keith Rabois,,,
5749b092-6c5d-4c5a-96e9-dfbb001f9fa0,Keith Rabois,,,
85f2bf70-ec9c-450b-b9ce-3a53b90f8a0f,Keith Rabois,,,
f5b6c224-1929-433f-8229-11c401d05984,Keith Rabois,,,
0284a19a-7255-4681-8106-049da6356390,Keith Rabois,,,
0107403f-605d-464c-b00c-b45d7ba28897,Keith Rabois,,,
f94c6056-6744-4f01-9c3f-05e903335e9c,Carl Sagan,,,
e267c3ec-538d-403e-a456-a1d726487284,Carl Sagan,,,
77e8dc18-3f90-47a2-ab83-b6a6c078237d,Carl Sagan,,,
0f575751-094f-4d49-b1f6-2dbe0ea95e7f,Carl Sagan,,,
ee99a111-89e1-4eaf-9b16-af24c2147bc7,Carl Sagan,,,
b13c449a-6780-4836-9ed5-db9cf3ad4d27,Carl Sagan,,,
eec04ea5-95ee-4b51-ac8d-926c5c794c66,Carl Sagan,,,
3a272a93-0d6f-4162-b0ea-8ccb23086213,Carl Sagan,,,
bdd2e173-f4cf-4dd8-8626-5f7e54a6bedd,Carl Sagan,,,
148da360-e033-437c-a0ee-45f862b50595,Carl Sagan,,,
a36fced2-33ff-4609-b4bf-678d5c7de961,Albert Einstein,,,
c535ab6f-199d-4e33-a2ce-e6ef1abfb12c,Albert Einstein,,,
34fc075e-9f2b-4f4c-ab6a-ffc1d3a96566,Albert Einstein,,,
90f41ec9-7a72-4d7e-8b23-64e5ae140684,Albert Einstein,,,
e5921130-769b-484b-b446-e606f85bf216,Richard Dawkins,,,
a8eaf540-685b-4425-a170-aa51d063416c,Richard Dawkins,,,
0b82aaca-3872-4e22-8caa-85d8c20e2761,Richard Dawkins,,,
8116470e-80b9-417a-8764-74356f1af49c,Richard Dawkins,,,
778bb093-35ef-4de3-a664-4364fc32711d,Richard Dawkins,,,
f7b2711a-8a9e-4488-be12-e36915691b2a,Neil deGrasse Tyson,,,
8ed52dee-1289-4bdf-81e1-6baafde80c58,Neil deGrasse Tyson,,,
78fd0b60-b41d-4274-b355-611e9186d757,Neil deGrasse Tyson,,,
b3957905-e2c4-441b-b61b-9d6261e0ad70,Neil deGrasse Tyson,,,
3d916947-35c8-4ee7-b64b-15abe44ec1bc,Neil deGrasse Tyson,,,
e3059533-cac1-4628-b2d9-bf1654bc6c24,Don Norman,,,
19ab775f-73be-4afa-ac65-b746d25c9e35,Don Norman,,,
42318d68-9e91-4173-8289-57a881b0a632,Don Norman,,,
67ee99f0-36e4-41c2-bb5c-bb6d20e4abf9,Don Norman,,,
e7638a7e-bfad-458a-8fab-f6ad99c74e36,Don Norman,,,
ae5c2abc-1ffc-44e8-b3b4-153e95bd5765,Don Norman,,,
76d901cb-f44e-44a7-b8cb-70413b5bee6a,Don Norman,,,
de787e4e-c081-4186-b660-a34cbed5066c,Jakob Nielsen,,,
fe578625-af5a-47d6-add6-875b55687236,Jakob Nielsen,,,
1ea5be85-7682-490e-b13c-5eba66063415,Jakob Nielsen,,,
7b9febed-1ffe-4220-bf19-7e46b9e0a42a,Jakob Nielsen,,,
266cc652-8d58-4537-96ec-bfba4dfffe2d,Jakob Nielsen,,,
c69f3d1f-cf1b-4f79-86f8-2aded473cbb3,Jakob Nielsen,,,
0b27558a-b395-49a7-bbec-9bfa8d5ad57f,Jakob Nielsen,,,
9bc299af-c87c-4e9f-8e93-2e403a615c9f,Steve Krug,,,
dd68ddca-b26e-4b67-8e37-673ea242a36a,Steve Krug,,,
010afc9e-131e-44b0-b400-10feff11e4c5,Steve Krug,,,
138e87bc-b805-45f2-899f-012eaa341fc7,Steve Krug,,,
965fc720-98d6-46c9-8632-ba15516d2d04,Alan Cooper,,,
4baf7236-e818-46e1-a34f-95c92dc1fcf3,Alan Cooper,,,
45d959b7-430f-47fe-84fa-92db16aed1a0,Alan Cooper,,,
d4f96c00-7b39-4caf-8338-1beb29769a5f,Alan Cooper,,,
5e29a501-35c2-416e-b3dc-d2c74d84824b,Alan Cooper,,,
e9fdf7e2-37ac-45bc-a726-9f9ce74d63d0,Alan Cooper,,,
ba03f1fb-1c1c-496a-842a-dcbb9748e678,Alan Cooper,,,
099ca355-1c7d-496e-b96a-e75b5698480b,Alan Cooper,,,
5be43934-2cd5-4bd0-beed-1769895d05b2,Alan Cooper,,,
723fefd6-3cf1-4d31-9493-2e2e30927726,Alan Cooper,,,
e497592a-5b6b-4993-a1a0-d8c89104d584,Alan Cooper,,,
a6823bb8-a40d-4ba3-a9ed-9bb488039d0d,Alan Cooper,,,
41466427-1c31-4f50-bb82-527fd845bc81,Alan Cooper,,,
99caed64-2985-4bbd-94f7-f0b043fd7c4e,Alan Cooper,,,
3b8132bd-0a64-4062-a5e3-96ad882060b3,Alan Cooper,,,
33293c20-fb26-4dc0-8fdd-09d0eaeb7f4f,Alan Cooper,,,
6e2810af-cb67-4ac5-a6a0-83a77d8208b6,Alan Cooper,,,
a9ed6552-4739-4743-b879-90e6ac228b87,Alan Cooper,,,
f15d8d92-62e5-41d9-ad88-c6e7630c644e,Alan Cooper,,,
5a6540d6-03a7-4a0d-bfe9-d027f19df01d,Alan Cooper,,,
76c85c6e-47e4-4892-b7af-5fbb79efc05c,Alan Cooper,,,
792f4752-61ed-409f-90ba-3ed9833d148e,Alan Cooper,,,
19dc2ed4-42fb-4cc9-be31-b76ee616640d,Alan Cooper,,,
ce1a6317-f7d7-4e9a-95b7-2b8a3f11973f,Alan Cooper,,,
64a1cf59-cf50-4573-a7d6-d105a8144bb5,Alan Cooper,,,
f5722a80-d97e-4236-a245-fc043dee226c,Alan Cooper,,,
4d91126c-9ea6-4f6d-b214-cd196c0c2533,Alan Cooper,,,
4190f1ce-1e2d-4281-9039-c962ee1dcd71,Alan Cooper,,,
9300da4b-9cd4-4c14-a177-b20bcfb80b1c,Alan Cooper,,,
ebe0a80f-4411-4e4b-82d0-988669c70c58,Alan Cooper,,,
ba85097e-a924-41d9-803b-00fe9497110e,Alan Cooper,,,
80da150d-c2d2-46a6-a806-2227c47f4179,Alan Cooper,,,
27c7ec75-7c9b-47f0-b42d-02b7b870350d,Alan Cooper,,,
28e99df1-3edb-4543-8984-bcac47114401,Alan Cooper,,,
9b047307-3016-42d3-aea1-baddebb13f4b,Alan Cooper,,,
52b91e23-ec65-4f98-ad88-96e5bd2eac0e,Alan Cooper,,,
18edbfda-e309-4b6b-929c-8bfbbed4c968,Alan Cooper,,,
e7cc7d53-1038-473a-962a-0eb8119d6798,Alan Cooper,,,
9ecc4412-ba99-462b-9ebd-6bf165967ba7,Alan Cooper,,,
7a22e732-95e9-4394-9c5e-c0dd7afe57fc,Alan Cooper,,,
2c5173d2-52e4-4629-b63e-012e427b23c8,Alan Cooper,,,
68a9fbeb-5294-4318-ba5d-aa31c2ab4c6b,Alan Cooper,,,
8e33a81e-4db9-4869-b0de-58c19172c608,Alan Cooper,,,
2c21f8cc-e335-4d68-8939-bcfd76fd7462,Alan Cooper,,,
1d05c4b8-2f27-410c-8b5b-16f7a12e1228,Alan Cooper,,,
a4a7ba2d-3eaf-4d41-903e-970a42999b98,Alan Cooper,,,
125c9f4d-e2d5-4f79-9c70-4389a62295f2,Alan Cooper,,,
28008405-7470-499e-a197-27970786df85,Alan Cooper,,,
03f7b24b-0198-43cd-b25a-6f52d25b1ccd,Alan Cooper,,,
2f8e4b3d-bf00-4b39-812f-33a4cbd6ef91,Alan Cooper,,,
752364bf-ec89-48a7-9fa9-86e2b137b57f,Alan Cooper,,,
df7b78f6-18fc-41df-b1ef-8084d798a55d,Alan Cooper,,,
3c4f7f9f-6611-417c-80a4-3003083f29b4,Alan Cooper,,,
846a37ff-e6b2-4a1e-a965-95f88b9ca9fc,Alan Cooper,,,
19417324-f750-4bdd-922f-bea73c3195dc,Alan Cooper,,,
21ffd1ac-7d2a-4e95-90dc-cb8f62ad954c,Alan Cooper,,,
5d6b4812-8058-4239-a382-454be76903d9,Alan Cooper,,,
e72bd2fb-d562-4839-ab73-b925cf312fd7,Alan Cooper,,,
c861c851-3db1-47bb-819f-9b625d3a71c9,Alan Cooper,,,
db25b569-0023-4ece-bc6c-6bb74280cdde,Alan Cooper,,,
aa4138a1-4a5a-4c0e-b674-52aa0570022a,Alan Cooper,,,
0fcb7a80-5a35-4dc9-8705-7da6fa34374a,Alan Cooper,,,
8573a84f-3cc2-4b24-b15d-e5d61ccd77ee,Alan Cooper,,,
3632ab53-022f-4ad1-bed1-97133635346c,Alan Cooper,,,
f18d4e08-6a03-4578-b982-033554491888,Alan Cooper,,,
77f7cb03-c2b6-4d06-90cb-0da000fe64b9,Alan Cooper,,,
daea16fc-1356-483b-b642-fdc034fc76d0,Alan Cooper,,,
70cca86f-3442-4000-ac08-57033bf66057,Alan Cooper,,,
21d20fab-7bb8-425f-a797-174beb214bd0,Donald Trump,,,
eddd2cb5-6d58-48c9-9c8f-70cf73f78c05,Donald Trump,,,
3ec8be42-6b34-43c6-93cb-31c7b029c188,Donald Trump,,,
2dba7917-73b6-4175-8a67-7e998a9960b4,Donald Trump,,,
db708ab9-df24-4a09-a4e7-33e67f83779c,Donald Trump,,,
c33d0ae4-87c6-47be-85b9-e73ae46a7b91,Donald Trump,,,
1dd21bdb-4dc5-4113-a93b-3169835fed43,Donald Trump,,,
d2e07454-9007-4aa6-ba01-b59a9aedf004,Donald Trump,,,
e83dbe76-8c1f-4c9f-8e1f-7cc2d90e572b,Donald Trump,,,
7699c147-06f4-4241-a19f-3f6fe7919513,Donald Trump,,,
a9cd4ccf-c223-42ff-baed-5f932c8adf49,Donald Trump,,,
a4fcb8c6-08bf-4f79-bd8d-217ba6874936,Donald Trump,,,
c026bd86-5b12-4e3e-96c1-c5a976699504,Donald Trump,,,
5c80c7c5-7632-4d71-bf6d-a91e38213bef,Donald Trump,,,
83ce3be1-5800-49e8-b320-1e547ca1c108,Donald Trump,,,
0c80fc9f-12dc-46d5-a2e9-0b7444c02e95,Donald Trump,,,
b016f0f2-1525-4a43-9a9c-e655bdf7af46,Donald Trump,,,
a5c14e2a-d80c-4435-9081-66aa23af7a9c,Donald Trump,,,
4f0a8e06-7091-4475-9e99-aef382b2cc30,Donald Trump,,,
3e93220d-15d1-4210-96bf-837d8c19fbea,Donald Trump,,,
23c7caeb-337f-4c95-ba64-7619812d9db9,Donald Trump,,,
c7814259-e20e-4098-80b7-ecfc291351ed,Donald Trump,,,
ffddcc24-d4b2-4015-b176-05e43ea5ba3e,Donald Trump,,,
7e872ee0-a3cd-41fa-bbc0-c094b841c565,Donald Trump,,,
a601a664-b92f-4710-9970-d950c988e955,Donald Trump,,,
304b77c6-d68e-403d-8234-875baa9cefa8,Donald Trump,,,
5cd108ab-f357-41e0-ad3f-66595bb8dccb,Donald Trump,,,
f7807b8f-f9a1-4673-b5fc-86e976bcf8be,Donald Trump,,,
33845ac1-6bfd-4632-87b7-d5ba4ecc07b2,Donald Trump,,,
41290307-4346-4647-a07c-c55eb0ab79f6,Donald Trump,,,
d4e34230-e631-4ca7-9ec8-49dd09349068,Donald Trump,,,
959ea5a1-bc6d-4794-88a9-8c17f2bca451,Donald Trump,,,
e81dce48-c17d-4619-ad19-5dbff0cbabe2,Donald Trump,,,
1395f871-1636-465e-9873-ec50fe050049,Donald Trump,,,
392fff01-823e-4c86-bd9c-e2a2c21abd55,Donald Trump,,,
993b5815-3292-4d96-a0e3-6d4af52d31d9,Donald Trump,,,
d2d13f46-26ab-4d73-8216-082eb4bd8348,Donald Trump,,,
62246a90-73ec-4474-b425-f6f56af74848,Donald Trump,,,
56736f6b-3b25-46ad-bdb9-1d731f343326,Donald Trump,,,
97253b42-f299-45c6-b7f7-92faaf9d5b4e,Donald Trump,,,
15134e9f-46a0-4fd4-a50e-afd9a76721c6,Donald Trump,,,
8986cd98-fc26-416b-b677-1f77ce01e0f0,Donald Trump,,,
1972998d-9811-4aaa-b0b9-f6bf898dba7a,Donald Trump,,,
306c8c09-aaff-465d-9f2f-4c5ab41c7165,Donald Trump,,,
d5afc13b-4bf5-403c-b041-61770e30f40c,Donald Trump,,,
6dbcbdbd-8ec0-471c-b1b4-1fedab3418aa,Donald Trump,,,
539afde9-a407-48c8-b1ad-92bba4507742,Barack Obama,,,
ffdf05b9-902d-4712-8639-c10f5b4e3ee2,Barack Obama,,,
421e9b0b-3087-4acc-b751-49bbff99e245,Barack Obama,,,
452867db-0e2c-46de-9fb0-7bdde831ebad,Barack Obama,,,
92823162-34c7-40cc-b75d-3b9c8d607aa3,Barack Obama,,,
08bc6a15-9986-4989-93c9-92b2338db979,Barack Obama,,,
7e86a853-08d3-4e07-ac4f-3ec34f084870,Barack Obama,,,
e6cf5df7-ad3b-4a3f-b38c-228574ed0a49,Barack Obama,,,
cf964463-8b6e-4215-a07a-4d62229dbc55,Barack Obama,,,
5eec8929-68a9-4315-bfaf-7626886f1ea3,Barack Obama,,,
035dfefb-24d7-4b30-b61d-1717625bbb28,Barack Obama,,,
bbdf8196-406e-4019-80ed-5f9fa580e9c8,Barack Obama,,,
693f3875-f588-4c3a-8024-5096509e750b,Barack Obama,,,
d7db197f-5890-4e25-9e56-80c16483cbb0,Barack Obama,,,
723fefd6-3cf1-4d31-9493-2e2e30927726,Barack Obama,,,
2dba7917-73b6-4175-8a67-7e998a9960b4,Barack Obama,,,
a1dae359-d976-4a4c-a7e6-9d4bbd79abf9,Barack Obama,,,
d59f1898-ae18-440e-b639-588e054c0132,Barack Obama,,,
74af9e3e-a1c5-43d4-9fb3-2273be3189ab,Barack Obama,,,
a227cfee-86a3-4325-860f-a298881d7593,Barack Obama,,,
8af10dc2-c75d-4577-a8af-fa22fb57f931,Barack Obama,,,
11ecd07f-9f33-4a17-bb89-71f257f8d3e1,Barack Obama,,,
d3ff49e1-3b1e-4171-88b6-f723d7f813f0,Barack Obama,,,
40eea82b-cb21-4266-a3f3-3a7fd9d5771b,Barack Obama,,,
654c849f-c8c5-4e8a-815f-248188038c80,Barack Obama,,,
79cd9a9b-77e0-4d27-bd8f-ef5a6f655d61,Barack Obama,,,
676c14f3-c47f-47df-862b-aa91985782af,Barack Obama,,,
dce9178f-30ff-43cb-93e3-29fc80c3a886,Barack Obama,,,
77acce13-cffd-4907-81f7-f34895e21c12,Barack Obama,,,
b3f00f29-efbe-44ff-bbea-2b76917a230e,Barack Obama,,,
f63b8176-d39b-407b-abac-d5608c34a4ac,Barack Obama,,,
dba46f39-1bfc-469f-9698-5ce948bcbadc,Barack Obama,,,
083c62fe-32a0-497e-8ca0-5ad3fdcc9723,Barack Obama,,,
213e34b4-f1ca-4901-bf20-d88b811ceccb,Barack Obama,,,
49d36a1e-5fd0-4af1-90f2-a64fb8253f74,Barack Obama,,,
be168e8c-d806-40a1-9716-35d313829d81,Barack Obama,,,
da4f1544-d5b2-4289-9cae-6997efe1fa68,Barack Obama,,,
245806ca-90f8-41d3-9fd5-ea72d3b4d19c,Barack Obama,,,
f920ac54-3ae2-4929-9220-a1a740932889,Barack Obama,,,
738abdf2-63b4-4998-ad9e-a70b649118b2,Barack Obama,,,
75dc2e5e-c3e7-45bc-ac09-6752c1cc11d2,Barack Obama,,,
2b2c6b65-a318-46da-9a21-fc12d462833a,Barack Obama,,,
039a746b-fa9c-42e3-83fe-d2054c20008b,Barack Obama,,,
d372c3fa-026d-4047-a612-f8d9800c6953,Barack Obama,,,
57518237-f36a-47c9-a5d3-70ff753827f9,Barack Obama,,,
d3ebfae0-306b-4778-8de6-72a7584c4623,Barack Obama,,,
7c87105c-9935-4b39-b38c-8d2373baa07f,Barack Obama,,,
6da9b5ab-2a24-4de0-b2c9-7e57c7414345,Barack Obama,,,
62bb7be0-458d-46a5-a185-76a8a472bbb0,Barack Obama,,,
60ecd59d-29be-4379-8ec2-70942f6730ee,Barack Obama,,,
f943dc5e-68b6-4597-a5a6-92560c277ed7,Barack Obama,,,
e7123a73-a8ae-4ff6-b4ce-ae8ce9299286,Barack Obama,,,
143ae9a9-efae-4c8b-bf6b-894522621a6e,Barack Obama,,,
9b047307-3016-42d3-aea1-baddebb13f4b,Barack Obama,,,
d5808b1a-e917-407b-b0c6-a7f90bad8787,Barack Obama,,,
0c50b1ca-96b7-4298-a3b4-29b2783002df,Barack Obama,,,
d93a624b-bfd7-4bf6-8f92-0f37222abc83,Barack Obama,,,
28361f6b-55c5-4e1f-a905-a5b8c299164b,Barack Obama,,,
1626e197-8afe-4e6c-851d-f0d7ac007acb,Barack Obama,,,
d2491d0a-8887-4eee-b491-6a0e5a3c7d7f,Barack Obama,,,
ef207b0e-0db9-4496-a666-c61942952083,Barack Obama,,,
57ac7ca8-9313-4840-8fde-e1a78c899646,Barack Obama,,,
3f67bb9f-920e-4afb-b6e8-84f8a398b9f1,Barack Obama,,,
cfa6f3d7-1632-404a-9b1a-080e31e5944a,Barack Obama,,,
cd78f039-bd48-4242-b845-c62bd4335e0f,Barack Obama,,,
32520f5d-20c0-4333-8fb2-113672021c3e,Barack Obama,,,
ec1e3999-09d5-4c49-82e4-ef8690dfd2ac,Barack Obama,,,
55ffe2e6-0701-4086-9a65-5ef54840732a,Barack Obama,,,
ae1f73a9-5139-44c7-ad33-571d9027688e,Barack Obama,,,
b7dface4-e23f-4e0e-b241-53f59878b410,Barack Obama,,,
3edd0815-cc35-4804-88ab-6004373fa787,Barack Obama,,,
9493905b-f2f8-4810-b175-86cad6790212,Barack Obama,,,
8c6f9a29-bcda-4f2b-9937-635ca9315f41,Barack Obama,,,
fe98d68c-72b3-4076-8c0b-8ee9c684381b,Barack Obama,,,
a78a3e07-1fa6-4675-b2d4-3e85071c3fd5,Barack Obama,,,
9fb67bc5-a2b8-4c34-a014-0bb4cf2a594b,Barack Obama,,,
908e4868-3b8a-46af-afdc-10f85f5341ed,Barack Obama,,,
e62e4403-c128-48d1-a4ae-a84e206179f1,Barack Obama,,,
0e3c6002-ba3d-4449-8058-ca94af02f3d1,Barack Obama,,,
2d6913bd-abe0-46c8-9c11-2184bd1468c1,Barack Obama,,,
5572577d-a6b6-4a99-9d08-c8ae251b2023,Barack Obama,,,
a1ad68d2-bb89-452a-97cc-d4f6fcb1b8c3,Barack Obama,,,
ab09790e-c1db-46c4-af37-bb9db80ce1db,Barack Obama,,,
0f93bf8f-bd50-4af1-baea-a93f53793794,Barack Obama,,,
52f6212b-9bc5-4512-a170-7264fe8e9a8e,Barack Obama,,,
3a3fc3f8-c8d6-4b51-b577-25dbc3cdf89a,Barack Obama,,,
886e49b2-d701-4d33-b29f-fc5459ba0d73,Barack Obama,,,
7a4860bd-3f29-4805-9cc7-f70d4447bbb7,Barack Obama,,,
0c67cc23-c034-4acf-a786-8828ba3c521e,Barack Obama,,,
e9395f84-6143-43ac-9d9d-ba736c9d34ce,Barack Obama,,,
28f779ce-c367-4bee-bfd0-b318639637d6,Barack Obama,,,
49c35a34-481e-4dfb-a0db-ad2a7fea8251,Barack Obama,,,
6b6ff843-bd4e-41dc-84e4-6fcdea45dc7f,Barack Obama,,,
6acdc522-3809-4177-a656-1186d7d006f7,Barack Obama,,,
74bf36fe-f371-4146-a6d7-98dc3ec8cd44,Barack Obama,,,
2935d2c5-838d-4ec0-81b0-b5ccefab1cf2,Barack Obama,,,
588ede5e-4e5c-4733-9826-999702f6d7e2,Barack Obama,,,
fd1ac464-5b1d-470b-9d15-fe0cd5318476,Barack Obama,,,
846765f8-9437-4589-a49c-2f0aa26fe176,Hillary Clinton,,,
6f8d45a4-6df9-4096-b47f-c53c27bd8fbc,Hillary Clinton,,,
b8f46a75-9dcb-41e2-a95a-88e284f5babe,Hillary Clinton,,,
8e3bd3a6-753f-494c-8818-7598202b07be,Hillary Clinton,,,
dcf1f7ef-a27b-4857-b631-79a495a63cc0,Hillary Clinton,,,
9735e395-c392-4677-aac0-40f562e9fcdf,Hillary Clinton,,,
3c30b2df-1b4a-4656-ab16-a99fa03a90da,Hillary Clinton,,,
7046f2a5-12df-40a9-a5c2-26487eaf8145,Hillary Clinton,,,
cd59580b-dce3-4009-a54c-780350369f4e,Hillary Clinton,,,
6b55b55c-73bb-4250-9442-30c383ef1618,Hillary Clinton,,,
3a8ee06c-5773-4d9e-b7f1-b6836805cd08,Hillary Clinton,,,
df5d68f8-0512-49c8-a37c-e26f41b0ed11,Hillary Clinton,,,
f7b2711a-8a9e-4488-be12-e36915691b2a,Angela Merkel,,,
846765f8-9437-4589-a49c-2f0aa26fe176,Angela Merkel,,,
fcbd419f-0124-44b4-9d92-9b62df91fc94,Angela Merkel,,,
161459ed-09bf-435e-8c59-52de3d57aed6,Angela Merkel,,,
9a79ebc1-12a6-4bd2-8223-ee53c2042302,Angela Merkel,,,
a131a89e-6fc0-4ac1-8a4b-020d9aba5135,Vladamir Putin,,,
8b029845-2ebe-453f-bf8a-bd5598670701,Vladamir Putin,,,
846765f8-9437-4589-a49c-2f0aa26fe176,Vladamir Putin,,,
672063ea-b1ab-4491-b3af-1392ef33ff56,Vladamir Putin,,,
b368e4d4-ec96-4ed0-99ea-68764b2663f8,Vladamir Putin,,,
3a9a3e5a-0b14-4cc6-ab60-e40eb559e0ba,Vladamir Putin,,,
71c6247e-c630-4dd4-99b7-add3109d1f15,Vladamir Putin,,,
388edf95-5b49-4b5e-ac06-c113387934f6,Vladamir Putin,,,
aa2291b1-8c1e-404f-a013-dd77abd7d660,Vladamir Putin,,,
eff01792-1ba2-4dbe-b1fd-c11524bde4ee,George Bush,,,
0ff3482a-3d93-4af4-abaa-0a2078322e23,George Bush,,,
8a93b4a5-79e2-4d2c-bf3b-66c92aa8deca,George Bush,,,
c43ec0e5-afc5-4aa4-9139-03c93513b160,George Bush,,,
593c6779-65e2-4ee1-993f-2aebe4c990c5,George Bush,,,
3eb3e578-c0d8-40e2-8cc5-ab49caee914a,George Bush,,,
b6730143-5e31-46fe-8cfc-1a14f802c942,George Bush,,,
e2575fce-67a7-423e-9151-cd943413a406,George Bush,,,
ec023c23-7fa1-4ad1-8a0c-3bd64303fd2e,George Bush,,,
5bfd34f6-e429-40b5-a985-391eeba830dc,George Bush,,,
